"Order ID","Customer ID","Product ID",Sales,Quantity
CA-2017-121048,TC-21295,TEC-PH-10004977,470.38,3
CA-2014-115889,SH-20395,OFF-ST-10003208,362.92,2
US-2017-161935,JL-15835,TEC-PH-10000560,1889.95,9
US-2017-161935,JL-15835,OFF-ST-10001837,239.46,7
US-2017-167920,JL-15835,TEC-CO-10001046,1399.98,2
CA-2014-125731,CL-12565,FUR-CH-10003973,1487.04,5
US-2017-106145,RA-19885,OFF-BI-10003925,931.18,3
CA-2016-107146,LC-16885,FUR-CH-10004853,483.14,4
US-2017-112347,BS-11380,FUR-BO-10003546,242.35,8
US-2017-112347,BS-11380,FUR-CH-10002335,906.68,5
CA-2014-103492,CM-12715,TEC-PH-10001128,719.95,6
CA-2014-103492,CM-12715,TEC-PH-10004667,755.94,7
CA-2014-140396,KH-16330,TEC-PH-10004447,833.94,6
CA-2014-114181,AF-10885,FUR-BO-10004467,349.97,7
CA-2017-159506,JR-16210,OFF-BI-10004519,497.94,3
US-2014-137155,DL-12925,OFF-AP-10002518,533.94,3
US-2016-166660,TB-21250,FUR-CH-10001190,435.17,4
CA-2014-100916,FH-14275,FUR-TA-10004607,591.32,4
CA-2015-129532,YS-21880,TEC-AC-10000865,236,4
CA-2016-138597,PN-18775,FUR-CH-10004997,563.94,3
CA-2015-123113,AT-10735,OFF-AP-10000275,2625.12,8
CA-2015-169656,EJ-13720,OFF-ST-10003816,422.86,3
CA-2014-163223,KH-16690,TEC-PH-10000730,3499.93,7
CA-2016-158778,DB-13210,FUR-CH-10000309,887.27,3
CA-2016-101791,BS-11665,OFF-ST-10001496,1297.37,9
CA-2017-121195,NS-18505,OFF-ST-10000585,264.32,2
CA-2016-144309,CM-12235,OFF-BI-10003656,679.96,5
US-2014-144078,RB-19435,TEC-PH-10001580,539.92,5
US-2014-144078,RB-19435,FUR-CH-10002335,725.34,4
CA-2015-136805,NM-18445,OFF-AP-10001394,850.5,5
US-2015-159499,EM-14095,OFF-AP-10002867,325.63,6
CA-2014-162089,MP-17470,OFF-EN-10002230,335.72,5
CA-2014-162089,MP-17470,TEC-PH-10001819,251.94,7
US-2017-158526,KH-16360,FUR-CH-10002602,1207.84,8
US-2017-158526,KH-16360,FUR-CH-10004495,300.98,1
US-2017-158526,KH-16360,FUR-CH-10001270,258.75,3
CA-2017-104885,DB-13555,FUR-BO-10003660,441.96,2
US-2016-157490,LB-16795,TEC-MA-10001695,703.71,6
CA-2015-161452,CA-11965,FUR-CH-10003973,892.22,3
US-2014-115196,DL-12925,TEC-MA-10002073,1299.99,2
CA-2016-138968,FC-14335,FUR-CH-10000309,1352.03,4
CA-2015-101889,DB-13120,FUR-TA-10004154,1548.99,9
US-2016-140158,DR-12940,TEC-CO-10001449,5399.91,9
CA-2015-130974,MA-17560,TEC-AC-10003095,259.98,2
CA-2015-130974,MA-17560,FUR-TA-10004619,446.07,4
CA-2014-133592,KM-16375,TEC-AC-10002049,1687.8,4
CA-2014-133592,KM-16375,FUR-BO-10000362,341.96,2
CA-2014-133592,KM-16375,FUR-CH-10004218,605.88,6
CA-2015-120782,SD-20485,OFF-BI-10003527,3812.97,3
CA-2015-116876,TT-21070,TEC-PH-10002584,625.99,1
CA-2016-169838,BB-11545,FUR-TA-10001095,1568.61,9
US-2017-128951,RS-19420,FUR-TA-10004575,872.94,3
CA-2014-102330,AI-10855,TEC-PH-10001051,319.97,4
CA-2017-151799,BF-11170,TEC-CO-10002313,1199.98,2
CA-2017-151799,BF-11170,FUR-TA-10003473,526.58,2
CA-2016-114601,AA-10480,FUR-TA-10004147,447.84,4
CA-2016-114601,AA-10480,TEC-AC-10003911,479.97,3
CA-2014-150203,JB-15925,OFF-AP-10001469,250.26,6
CA-2016-113978,TS-21505,OFF-AP-10003849,286.26,1
CA-2016-113978,TS-21505,OFF-ST-10002574,331.54,3
US-2016-109260,TN-21040,TEC-AC-10002637,431.98,3
CA-2017-104850,TW-21025,FUR-CH-10003774,291.14,4
CA-2016-133613,CP-12340,TEC-PH-10004539,566.97,3
CA-2015-133242,KH-16510,OFF-ST-10003716,450.04,2
CA-2015-133242,KH-16510,TEC-PH-10002496,467.97,3
CA-2017-100902,CK-12595,OFF-PA-10002558,268.24,7
CA-2017-100902,CK-12595,TEC-AC-10003174,431.16,5
US-2017-118941,BB-11545,FUR-CH-10002331,1779.9,5
CA-2016-155978,TS-21205,TEC-PH-10002885,1039.73,2
CA-2016-108196,CS-12505,OFF-BI-10000545,456.59,2
CA-2016-108196,CS-12505,TEC-MA-10000418,4499.99,5
CA-2016-162236,ER-13855,FUR-TA-10002533,876.3,10
CA-2015-112711,FM-14380,TEC-PH-10000526,307.17,4
CA-2017-166184,HR-14830,TEC-PH-10002624,469.99,1
CA-2015-102260,SJ-20125,OFF-ST-10003716,720.06,4
CA-2016-134334,DK-13090,FUR-TA-10002356,550.43,3
US-2017-109316,MG-17680,FUR-BO-10004834,1497.67,2
CA-2016-138478,DP-13390,OFF-BI-10001120,4535.98,3
CA-2017-152436,CW-11905,OFF-ST-10000036,592.74,6
CA-2017-117114,CY-12745,TEC-PH-10004042,508.77,4
CA-2015-137302,BW-11110,TEC-PH-10003174,311.98,3
CA-2015-106257,EB-14110,FUR-TA-10002530,241.57,2
CA-2015-106257,EB-14110,TEC-PH-10001494,479.92,2
CA-2015-149083,SH-19975,FUR-CH-10004289,307.14,4
US-2014-137869,CV-12295,FUR-TA-10003954,1184.72,4
CA-2015-125976,JK-15205,TEC-PH-10002496,1871.88,12
CA-2017-135587,BH-11710,OFF-AP-10004540,320.64,4
CA-2014-103429,LW-16825,TEC-PH-10003505,464,5
CA-2014-103429,LW-16825,OFF-AP-10001005,235.95,3
CA-2015-143364,TG-21310,OFF-ST-10002743,272.74,3
CA-2015-143364,TG-21310,FUR-CH-10004287,441.92,2
CA-2016-101672,DB-12910,FUR-CH-10004063,915.14,4
CA-2016-160241,DR-12940,FUR-FU-10003806,242.18,4
CA-2016-155747,JS-15685,FUR-TA-10003392,337.18,2
CA-2016-148684,TS-21655,TEC-AC-10001838,399.98,2
CA-2016-148684,TS-21655,FUR-FU-10003553,343.85,5
CA-2017-124744,EH-14125,OFF-PA-10001970,447.84,8
CA-2017-128363,DC-12850,OFF-AP-10001563,272.05,7
CA-2017-128363,DC-12850,OFF-BI-10001359,1614.58,6
CA-2017-128363,DC-12850,FUR-CH-10002073,423.65,2
CA-2016-112585,RW-19630,OFF-AP-10003849,715.64,2
CA-2016-149762,RD-19720,FUR-TA-10004147,268.7,3
CA-2017-165323,SR-20740,TEC-MA-10003673,3404.5,5
CA-2015-110891,PO-19195,FUR-CH-10002880,344.37,4
CA-2017-134096,PP-18955,TEC-PH-10000526,383.96,5
CA-2017-120404,KH-16330,TEC-PH-10001363,569.99,1
CA-2017-167549,EM-14200,FUR-TA-10004767,298.12,6
CA-2017-166093,RW-19540,OFF-AP-10001058,2518.29,9
CA-2017-166093,RW-19540,OFF-ST-10001496,540.57,3
CA-2014-131009,SC-20380,FUR-CH-10001270,362.25,6
CA-2015-145814,KD-16345,TEC-PH-10002200,861.76,4
CA-2017-131807,GG-14650,FUR-CH-10001190,435.17,4
CA-2017-104864,JS-15685,OFF-AP-10002684,389.06,4
US-2015-126753,SP-20860,TEC-PH-10003580,519.79,4
CA-2014-166051,JK-15625,TEC-PH-10002680,659.97,3
CA-2014-113383,SF-20065,FUR-FU-10001986,254.9,5
US-2017-105998,CR-12580,FUR-TA-10001095,1673.18,12
US-2015-151407,RD-19585,TEC-PH-10003885,263.96,4
CA-2015-110870,KD-16270,TEC-AC-10002926,299.94,6
CA-2014-143210,AA-10645,TEC-PH-10004434,271.9,2
CA-2015-110863,AA-10645,FUR-CH-10002073,1323.9,5
CA-2017-120168,TB-21625,OFF-BI-10004519,663.92,5
CA-2014-129189,HM-14860,FUR-CH-10004997,657.93,5
CA-2015-132465,DM-13525,OFF-ST-10001932,772.68,4
CA-2017-109393,JC-15775,FUR-BO-10003966,436,3
CA-2017-121489,CM-11815,FUR-CH-10004698,388.7,6
CA-2017-121489,CM-11815,OFF-ST-10000025,572.58,6
CA-2016-145611,HA-14905,OFF-AP-10001005,393.25,5
CA-2016-168543,DK-13225,OFF-AP-10000938,706.86,7
CA-2015-121188,CB-12025,OFF-ST-10001490,892.35,5
CA-2015-121188,CB-12025,FUR-BO-10004695,307.67,2
CA-2015-121188,CB-12025,OFF-ST-10000736,728.82,9
CA-2016-132997,LW-17215,TEC-PH-10000586,263.96,4
CA-2016-132997,LW-17215,TEC-PH-10003811,359.97,3
CA-2016-132997,LW-17215,OFF-BI-10004318,276.78,2
US-2015-160563,NS-18640,TEC-AC-10002567,239.97,3
CA-2017-151750,JM-15250,OFF-ST-10002743,454.56,5
CA-2017-151750,JM-15250,FUR-CH-10003199,310.74,4
CA-2015-150714,KH-16690,OFF-ST-10001809,718.64,10
CA-2014-101392,AS-10630,OFF-ST-10000532,269.36,7
CA-2017-133046,DK-13375,TEC-AC-10000991,234.95,5
CA-2016-169663,RH-19510,TEC-MA-10000984,3357.6,3
CA-2015-149846,SB-20185,TEC-MA-10004002,2973.32,7
CA-2015-149846,SB-20185,TEC-PH-10003645,775.73,6
CA-2017-159149,CR-12820,TEC-PH-10000038,438.34,4
CA-2016-130393,JM-15865,FUR-CH-10002647,248.43,5
US-2017-106551,EB-13930,FUR-CH-10004997,526.34,4
CA-2016-116722,LP-17080,FUR-CH-10004997,451.15,3
CA-2014-138128,FP-14320,TEC-CO-10001766,1079.98,4
CA-2015-137064,TS-21655,OFF-ST-10003470,670.75,3
CA-2014-127866,JD-15895,OFF-ST-10001490,535.41,3
CA-2016-118073,CS-12490,FUR-TA-10002533,562.29,7
CA-2016-102561,NK-18490,OFF-ST-10001476,284.08,10
CA-2016-100993,AZ-10750,FUR-TA-10001095,557.73,4
US-2014-112949,Co-12640,OFF-AP-10001005,471.9,6
CA-2017-140151,RB-19360,TEC-CO-10004722,13999.96,4
US-2017-143770,RD-19720,TEC-AC-10002842,238,2
CA-2016-131296,MS-17830,FUR-TA-10002622,239.37,2
CA-2016-103464,PG-18820,TEC-AC-10002842,595,5
CA-2015-120915,JJ-15445,OFF-AP-10002578,293.52,6
CA-2015-120915,JJ-15445,TEC-PH-10003012,307.98,2
CA-2015-168207,LT-17110,FUR-BO-10004357,512.5,3
CA-2016-144148,AH-10690,FUR-TA-10002774,863.13,7
CA-2017-107174,AB-10060,FUR-TA-10004575,2036.86,7
CA-2017-107174,AB-10060,FUR-CH-10003312,449.57,2
CA-2016-146150,FM-14380,OFF-AR-10002240,264.18,7
CA-2017-149699,CM-12115,TEC-AC-10000474,474.95,5
CA-2016-166429,TG-21310,TEC-CO-10002095,999.98,2
CA-2015-112767,DK-12985,FUR-TA-10003469,277.5,4
CA-2015-119879,SS-20410,FUR-TA-10002958,1252.7,8
CA-2015-141327,LR-16915,FUR-FU-10000576,335.74,2
CA-2015-114811,KD-16495,TEC-PH-10004165,549.98,2
CA-2015-114811,KD-16495,TEC-MA-10000045,4643.8,4
CA-2015-114811,KD-16495,FUR-CH-10003746,577.76,2
CA-2015-141565,BG-11035,OFF-BI-10000545,1369.76,6
CA-2015-141565,BG-11035,OFF-ST-10001522,294.37,4
CA-2016-116337,MC-17845,OFF-ST-10001272,314.09,3
CA-2016-162355,PF-19165,FUR-BO-10004695,1266.86,7
CA-2017-102204,CJ-12010,FUR-TA-10001889,933.26,4
CA-2017-102204,CJ-12010,FUR-CH-10002024,2803.92,5
CA-2014-109855,LH-16900,TEC-AC-10002842,357,3
CA-2014-109897,BW-11200,TEC-PH-10003691,806.34,8
US-2014-143581,BS-11365,OFF-ST-10000991,344.91,3
CA-2016-133816,CS-12400,TEC-PH-10001795,743.99,2
CA-2017-152310,DK-12895,TEC-CO-10000971,299.99,1
CA-2017-152310,DK-12895,TEC-PH-10002538,242.62,8
CA-2016-118101,SN-20560,OFF-PA-10000357,368.91,9
CA-2017-121790,LP-17095,TEC-PH-10002584,2003.17,4
CA-2016-169670,JE-15715,FUR-CH-10002331,2563.06,8
CA-2016-139549,MY-18295,FUR-CH-10001802,387.14,4
CA-2017-164112,ND-18460,OFF-ST-10002615,1085.42,7
US-2016-139262,LC-16960,OFF-ST-10001496,432.46,3
CA-2017-146192,BD-11725,OFF-ST-10003716,675.06,3
CA-2015-154284,SZ-20035,TEC-MA-10004241,600.53,2
CA-2015-154284,SZ-20035,TEC-AC-10003198,637.44,8
US-2017-146906,MT-17815,TEC-PH-10001809,299.9,2
US-2017-167318,GZ-14545,TEC-AC-10003870,1649.95,5
US-2017-167318,GZ-14545,FUR-CH-10000665,362.35,3
CA-2017-135419,BG-11740,FUR-TA-10001086,486.37,4
CA-2014-168312,GW-14605,FUR-TA-10001866,376.51,3
US-2017-105935,BD-11500,TEC-PH-10001459,2939.93,7
CA-2014-161508,PV-18985,FUR-CH-10002126,512.36,3
CA-2016-153269,PS-18760,FUR-CH-10002647,354.9,5
CA-2017-161655,CW-11905,OFF-BI-10002082,299.52,9
CA-2014-153087,TC-20980,TEC-AC-10003198,498,5
CA-2017-135076,YS-21880,FUR-CH-10003774,436.7,6
CA-2017-132199,BO-11350,FUR-TA-10003748,373.47,5
CA-2017-147207,TS-21655,FUR-TA-10002958,913.43,5
CA-2017-147207,TS-21655,OFF-ST-10002615,372.14,3
CA-2017-137631,JL-15235,TEC-PH-10002624,751.98,2
CA-2017-157273,SZ-20035,TEC-PH-10002275,604.77,4
CA-2016-118745,SV-20365,FUR-TA-10003473,902.71,3
CA-2016-163048,MH-17440,FUR-CH-10001270,241.5,4
CA-2016-142594,EJ-14155,OFF-AP-10002945,901.95,3
CA-2016-142594,EJ-14155,FUR-TA-10001095,366.01,3
CA-2014-152254,BD-11620,OFF-PA-10001144,310.69,7
CA-2016-130820,ON-18715,FUR-TA-10001768,630.02,4
CA-2017-132290,MD-17350,FUR-TA-10002228,933.41,4
CA-2017-118199,LB-16795,FUR-TA-10004154,286.85,1
CA-2017-150091,NP-18670,FUR-BO-10003404,2154.9,5
CA-2016-118129,CL-12565,FUR-FU-10004904,303.92,5
CA-2017-155621,KN-16450,FUR-FU-10003535,274.2,10
US-2016-155173,JB-16045,TEC-PH-10004586,431.94,2
CA-2017-125451,AH-10075,FUR-TA-10001039,240.74,4
CA-2017-125451,AH-10075,FUR-TA-10004915,637.9,3
CA-2014-131387,AI-10855,TEC-PH-10001459,1679.96,5
CA-2016-125087,TH-21115,FUR-CH-10002880,344.37,4
CA-2016-125087,TH-21115,OFF-ST-10001780,1554.94,3
CA-2014-100881,DR-12940,TEC-PH-10003273,302.38,3
CA-2015-101000,IG-15085,OFF-AP-10000179,370.14,3
US-2016-164196,AS-10285,FUR-TA-10001950,2678.94,6
US-2017-132031,PN-18775,FUR-BO-10001972,387.14,4
CA-2015-145758,BF-11020,TEC-MA-10004552,1035.8,4
CA-2016-158841,SE-20110,TEC-MA-10001127,8749.95,5
CA-2015-109190,CC-12685,TEC-CO-10001943,479.98,3
CA-2014-169061,AB-10150,TEC-AC-10002001,479.97,3
CA-2016-109400,NR-18550,FUR-CH-10003298,366.74,4
CA-2017-118003,DO-13645,FUR-CH-10004860,302.94,3
CA-2017-137624,ME-17320,FUR-CH-10001714,241.42,2
CA-2016-156748,BS-11755,OFF-ST-10001370,496.86,7
CA-2016-156748,BS-11755,FUR-CH-10000513,389.97,3
CA-2017-147354,KB-16315,TEC-CO-10000971,479.98,2
CA-2015-157287,HR-14830,FUR-CH-10001270,422.63,7
CA-2014-140473,MC-17425,TEC-CO-10004202,719.98,3
US-2017-102904,CB-12025,TEC-AC-10000927,239.92,8
CA-2016-102092,PM-18940,FUR-TA-10002530,1056.86,7
CA-2015-117884,DC-13285,TEC-AC-10002567,447.94,7
CA-2016-132829,LA-16780,TEC-PH-10004539,453.58,3
CA-2016-132829,LA-16780,TEC-PH-10004345,287.88,3
CA-2016-123540,DJ-13420,FUR-CH-10000847,1454.9,5
CA-2016-162390,DP-13105,OFF-BI-10004318,968.74,7
CA-2016-162390,DP-13105,TEC-CO-10004202,479.98,2
CA-2014-121629,BT-11680,TEC-MA-10004679,998.85,5
CA-2017-146164,CM-12190,FUR-TA-10004915,607.52,2
CA-2017-162015,KB-16240,TEC-AC-10003832,1287.45,5
CA-2017-159667,PM-19135,TEC-PH-10004094,499.17,4
US-2014-133949,JL-15175,TEC-PH-10004908,475.94,7
CA-2014-151946,BT-11440,FUR-BO-10003272,353.57,2
